"","id","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","sqft_living15","sqft_lot15","split"
"1893",1893,1280000,4,3,3260,4500,2,0,0,3,9,2300,960,1930,2014,2410,4995,"test"
"1894",1894,165000,3,1,1200,13100,1,0,0,3,6,1200,0,1943,0,1960,11285,"test"
"1895",1895,2160000,3,3.5,3080,6495,2,0,3,3,11,2530,550,1996,2006,4120,8620,"test"
"1896",1896,375000,3,1.5,1110,5500,1,0,0,3,6,1110,0,1940,1997,1670,6600,"test"
"1897",1897,797000,4,2.75,2650,8610,2,0,0,3,8,2650,0,1959,2007,1680,8316,"test"
"1898",1898,649500,4,3,3150,6599,2,0,0,3,9,3150,0,2008,0,2680,9430,"test"
"1899",1899,350000,3,2,1440,5469,1,0,0,3,8,1440,0,1988,0,1980,6198,"test"
"1900",1900,605000,3,2.5,1660,1692,3,0,0,3,7,1610,50,2005,0,1210,1230,"test"
"1901",1901,160000,2,2.5,1660,2258,2,0,0,3,7,1660,0,1981,0,1740,2390,"test"
"1902",1902,529000,3,2,1530,3400,1,0,0,3,7,990,540,1907,2014,1880,4212,"test"
"1903",1903,561000,4,2.5,2550,5395,2,0,0,3,8,2550,0,2001,0,2850,6109,"test"
"1904",1904,805000,5,3,2350,6480,2,0,3,4,7,1650,700,1924,1962,1840,7200,"test"
"1905",1905,990000,3,4,2550,3900,2,0,2,3,8,2050,500,1940,2003,2340,6400,"test"
"1906",1906,297950,3,2,1240,10800,1,0,0,3,7,1240,0,1967,2010,1480,8840,"test"
"1907",1907,1400000,5,3.25,4140,32700,1,0,4,3,10,2190,1950,1973,0,3220,22077,"test"
"1908",1908,595000,4,3,3680,35736,1.5,0,0,4,8,2320,1360,1970,0,3210,39512,"test"
"1909",1909,392400,5,2.5,2520,27951,1.5,0,0,3,7,1890,630,1942,1970,1830,14373,"test"
"1910",1910,167500,3,1,760,3090,1,0,0,2,5,760,0,1903,0,1020,5356,"test"
"1911",1911,711777,4,1.75,2220,6731,1,0,0,4,7,1110,1110,1953,0,1600,6350,"test"
"1912",1912,279000,3,1.75,1430,39160,1,0,0,3,7,900,530,1925,1987,1430,40860,"test"
"1913",1913,330000,3,1.75,1460,9261,1,0,0,3,7,1460,0,1985,0,1550,8800,"test"
"1914",1914,1320000,4,3,2120,3600,2,0,3,4,8,1830,290,1908,1996,2120,3600,"test"
"1915",1915,234000,4,1,1390,18000,1,0,0,3,7,1390,0,1955,2013,1390,18000,"test"
"1916",1916,260000,3,1.75,2160,22702,1,0,0,4,7,2160,0,1981,0,1820,22687,"test"
"1917",1917,500000,3,1,1150,5100,2,0,0,3,8,1150,0,1911,2005,1440,5100,"test"
"1918",1918,635000,4,2.5,2720,7991,2,0,0,3,9,2720,0,2006,0,1590,8611,"test"
"1919",1919,249000,2,1.5,1090,2686,2,0,0,3,7,1090,0,1982,0,1160,2158,"test"
"1920",1920,590000,4,4.25,2360,57514,2,0,0,4,8,2360,0,1939,1987,2037,35733,"test"
"1921",1921,1175000,2,2.5,1770,7155,2,1,4,3,8,1770,0,1957,2004,2410,10476,"test"
"1922",1922,1388000,4,2.25,2940,20384,2,0,0,4,9,2940,0,1970,0,3410,19910,"test"
"1923",1923,510000,3,2,1850,9600,1,0,0,3,7,1850,0,1968,1998,1770,9600,"test"
"1924",1924,295000,4,2,1810,42981,1,0,0,4,7,1810,0,1973,0,1980,113691,"test"
"1925",1925,492000,4,2,1640,5000,2,0,0,3,7,1640,0,1907,1983,1240,5000,"test"
"1926",1926,1110000,4,1.5,2310,13300,1,0,0,3,7,1890,420,1950,0,2840,12744,"test"
"1927",1927,310000,5,1.75,2190,27260,1,0,0,4,7,2190,0,1947,1974,1620,39480,"test"
"1928",1928,1650000,3,2.75,2690,8890,2,1,4,4,10,2690,0,1975,1991,2940,8890,"test"
"1929",1929,368000,3,1.75,1710,10800,1,0,0,4,7,1710,0,1958,0,1890,10800,"test"
"1930",1930,425000,3,1.5,1190,8100,1,0,0,3,7,830,360,1947,0,1256,8100,"test"
"1931",1931,324000,3,2.5,1750,7208,2,0,0,3,8,1750,0,1994,0,2050,7524,"test"
"1932",1932,880000,4,2.5,2340,10800,1,0,0,3,8,2340,0,1953,2007,2650,13500,"test"
"1933",1933,185850,3,1.5,1630,11662,1,0,0,3,7,1630,0,1943,1963,1700,11662,"test"
"1934",1934,1030000,4,3.25,2830,4000,2,0,0,3,9,1910,920,1912,2012,2740,4000,"test"
"1935",1935,189900,2,1,800,5600,1,0,0,5,6,800,0,1955,0,1100,6000,"test"
"1936",1936,355000,4,1.75,2160,8000,1,0,0,4,9,1660,500,1976,0,2350,8200,"test"
"1937",1937,286000,4,2.5,1820,7930,2,0,0,5,7,1820,0,1989,0,1490,7930,"test"
"1938",1938,750000,3,2.5,2960,69351,2,1,3,4,9,2960,0,1990,0,2350,41433,"test"
"1939",1939,491000,3,2,1250,1306,3,0,0,3,7,1250,0,2000,0,1320,1306,"test"
"1940",1940,540000,4,4.25,1960,3565,2,0,0,3,7,1960,0,1940,2003,1920,5750,"test"
"1941",1941,1870000,5,4,4510,15175,2,0,0,3,10,4510,0,1969,2002,3510,13500,"test"
"1942",1942,262500,2,1.5,1140,14373,1,0,0,3,7,1140,0,1949,1996,2140,9860,"test"
"1943",1943,749000,3,2.5,3380,7126,2,0,0,3,8,3380,0,1965,2003,1810,7308,"test"
"1944",1944,440000,5,3.25,2610,3642,2,0,0,3,8,2080,530,2005,0,1750,3118,"test"
"1945",1945,600000,4,2.5,2710,35009,2,0,2,3,9,2710,0,1992,0,2330,35040,"test"
"1946",1946,513000,4,2.5,2000,5684,2,0,0,3,8,2000,0,1996,0,2210,7066,"test"
"1947",1947,313300,2,1,970,4800,1,0,0,3,6,970,0,1911,1940,1180,5900,"test"
"1948",1948,295000,4,1,1260,7800,1.5,0,0,3,7,1260,0,1947,2007,1639,7492,"test"
"1949",1949,765000,3,2.5,2300,9752,2,0,2,3,8,2300,0,1968,2003,2640,10764,"test"
"1950",1950,560000,3,1.75,2000,10182,1,0,0,5,7,1400,600,1963,0,2050,10182,"test"
"1951",1951,410000,4,2,2010,9474,2,0,0,3,7,2010,0,1953,2003,2140,10164,"test"
"1952",1952,1045000,4,3,2790,3600,2,0,0,3,8,1880,910,1905,2013,1360,3600,"test"
"1953",1953,759600,4,1,1540,115434,1.5,0,0,4,7,1540,0,1923,0,2027,23522,"test"
"1954",1954,540000,3,2.25,1320,1800,2,0,0,3,7,1320,0,1994,0,2010,4500,"test"
"1955",1955,400000,3,1,1630,10304,1,0,0,5,7,1630,0,1953,0,1480,8515,"test"
"1956",1956,543000,3,2.5,2090,7640,1,0,0,3,7,1360,730,1962,2014,2090,7668,"test"
"1957",1957,302100,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,830,6120,"test"
"1958",1958,1150000,3,2.75,3230,75889,2,1,4,3,7,3230,0,1925,1993,2560,72229,"test"
"1959",1959,1289000,5,3.5,3210,4060,2,0,2,3,10,2290,920,1917,2003,1940,5000,"test"
"1960",1960,395000,4,2.5,2740,8336,2,0,0,4,9,2740,0,1990,0,2460,9189,"test"
"1961",1961,782000,4,3.5,3780,7769,2,0,0,3,9,3110,670,2001,0,3310,7945,"test"
"1962",1962,401000,3,1,1120,8321,1,0,0,4,6,1120,0,1941,1987,1980,8671,"test"
"1963",1963,615000,4,1.5,2650,34000,2,0,0,4,7,2650,0,1930,0,1960,34000,"test"
"1964",1964,482000,4,2.5,2846,85377,1.5,0,0,3,8,1976,870,2000,0,1696,57934,"test"
"1965",1965,999999,3,2.5,2100,4097,2,0,0,3,9,2100,0,2008,0,1780,4764,"test"
"1966",1966,278000,3,1,860,7632,1,0,0,3,6,860,0,1920,0,890,7632,"test"
"1967",1967,870000,4,3,3040,36246,1.5,0,0,3,9,2680,360,1923,2014,3520,13178,"test"
"1968",1968,287000,3,2.5,1820,8722,1.5,0,0,3,7,1820,0,1926,2008,1480,12285,"test"
"1969",1969,530000,4,2.5,2690,46609,2,0,0,3,8,2690,0,1980,1991,1500,34800,"test"
"1970",1970,775000,3,2,2010,7017,2,0,3,3,7,2010,0,1951,1988,2450,6045,"test"
"1971",1971,825050,4,3.25,2860,3680,2,0,0,3,9,1980,880,1925,1993,2010,3680,"test"
"1972",1972,476000,4,3,2890,6885,1,0,0,3,7,1590,1300,1945,2015,2180,6885,"test"
"1973",1973,1580000,4,2.75,3120,20031,1,0,2,4,9,1980,1140,1954,1997,3330,18777,"test"
"1974",1974,690000,3,2,2360,6149,2,0,3,3,8,1560,800,1926,1989,2000,6149,"test"
"1975",1975,650000,4,2.5,3040,6587,2,0,0,3,7,3040,0,2003,0,2740,6587,"test"
"1976",1976,765000,3,1.75,2120,5000,2,0,0,3,7,1980,140,1920,2010,2020,5000,"test"
"1977",1977,496000,3,1.5,2520,37616,1,0,0,3,8,2520,0,1955,0,1470,33750,"test"
"1978",1978,575000,5,2.5,2760,4000,1.5,0,0,3,8,1730,1030,1926,2014,1680,4000,"test"
"1979",1979,1700000,4,3.5,3830,8963,2,0,0,3,10,3120,710,2014,0,2190,10777,"test"
"1980",1980,570000,2,1,1790,3760,1.5,0,0,4,8,1490,300,1912,0,1458,3760,"test"
"1981",1981,478000,3,1,1280,2580,1.5,0,0,3,8,1280,0,1910,2014,1410,3150,"test"
"1982",1982,263700,3,1,1200,6561,1,0,0,3,6,1200,0,1950,1968,1340,9450,"test"
"1983",1983,110000,2,1,828,4524,1,0,0,3,6,828,0,1968,2007,828,5402,"test"
"1984",1984,2050000,4,3.25,3580,19989,1.5,1,4,4,7,3480,100,1915,1965,2410,6389,"test"
"1985",1985,520000,4,2.25,1870,7700,2,0,0,3,7,1870,0,1977,0,1970,7700,"test"
"1986",1986,710000,4,1.75,2120,5400,1,0,0,4,8,1060,1060,1941,0,2052,6000,"test"
"1987",1987,437000,3,2.25,1980,8775,1,0,0,3,7,1290,690,1959,0,1550,9240,"test"
"1988",1988,327200,2,2,1440,8425,1,0,0,4,6,1440,0,1942,1983,1430,12037,"test"
"1989",1989,577500,3,2.5,2280,10879,2,0,0,3,9,2280,0,1984,0,2400,9536,"test"
"1990",1990,1325000,3,2.5,3590,8400,1,0,0,3,9,2950,640,1958,2007,1620,7875,"test"
"1991",1991,1008000,4,3.5,2650,3060,2,0,0,3,9,2060,590,2001,0,1470,3060,"test"
"1992",1992,776500,4,1.5,2290,10372,1,0,0,3,7,1510,780,1965,1987,1900,8109,"test"
"1993",1993,130000,2,1,840,6654,1,0,0,3,7,840,0,1951,0,1350,5831,"test"
"1994",1994,986000,4,3.5,2840,5900,2,0,0,3,10,1920,920,1910,2008,1300,4900,"test"
"1995",1995,658000,4,2.75,3310,6166,2,0,0,3,9,3310,0,2008,0,3200,7027,"test"
"1996",1996,512031,3,1.75,1540,3000,1,0,2,3,7,770,770,1920,0,1420,4200,"test"
"1997",1997,270000,4,2.5,1660,8063,1,0,0,4,7,1660,0,1978,0,1060,8437,"test"
"1998",1998,875000,3,2.5,1690,10592,1,0,0,3,8,1690,0,1973,2009,2260,9945,"test"
"1999",1999,415000,2,1,880,4558,1,0,0,3,7,880,0,1951,0,1370,5243,"test"
"2000",2000,645000,3,1.75,2270,11472,1,0,0,4,7,1370,900,1956,0,2270,8340,"test"
